token_id,count,is_dominant
1141,109,False
3964,108,False
1895,108,False
2661,108,False
1701,108,False
6917,108,False
7254,108,False
4424,108,False
3369,107,False
6765,107,False
7112,107,False
2843,107,False
3310,107,False
4779,107,False
7996,107,False
3516,106,False
6043,106,False
4577,106,False
1032,106,False
2495,106,False
400,106,False
377,106,False
986,106,False
6249,106,False
4301,105,False
6740,105,False
1551,105,False
2287,105,False
5423,105,False
7050,105,False
3585,105,False
713,105,False
6472,104,False
2683,104,False
1890,104,False
4366,104,False
302,104,False
7022,104,False
1876,104,False
485,104,False
4989,104,False
3633,103,False
647,103,False
1212,103,False
7769,103,False
6554,103,False
2509,103,False
2742,103,False
1233,103,False
6488,103,False
3402,103,False
2914,103,False
7944,102,False
4256,102,False
5631,102,False
6450,102,False
771,102,False
3812,102,False
3312,102,False
1931,102,False
1998,101,False
1725,101,False
6266,101,False
568,101,False
6947,101,False
1374,101,False
5497,100,False
7483,100,False
2587,100,False
4741,100,False
5751,100,False
1829,100,False
5689,100,False
4328,100,False
6874,100,False
1340,100,False
2900,100,False
439,100,False
5765,99,False
4330,99,False
1487,99,False
4570,99,False
6819,99,False
6780,99,False
5950,98,False
5821,98,False
5487,98,False
7492,98,False
6858,98,False
4560,98,False
3465,98,False
8051,98,False
4023,98,False
2820,97,False
358,97,False
8022,97,False
1732,97,False
1969,97,False
414,97,False
1952,97,False
7029,97,False
83,97,False
2129,97,False
5187,96,False
3883,96,False
5731,96,False
281,96,False
6565,96,False
7878,96,False
6508,96,False
2659,96,False
4632,96,False
3001,96,False
5572,96,False
5143,96,False
4487,96,False
5816,96,False
1408,96,False
3410,95,False
2877,95,False
1364,95,False
916,95,False
4984,95,False
4042,95,False
690,95,False
1627,95,False
1171,94,False
3450,94,False
1011,94,False
4448,94,False
181,94,False
8027,94,False
6924,94,False
5335,93,False
3092,93,False
751,93,False
8036,93,False
6972,93,False
2852,93,False
1719,93,False
7281,93,False
221,93,False
2490,93,False
7052,93,False
3154,92,False
3325,92,False
5234,92,False
3407,92,False
8047,92,False
2665,92,False
6220,92,False
1172,92,False
8132,92,False
1996,91,False
1639,91,False
1678,91,False
4139,91,False
4129,91,False
1950,91,False
7239,91,False
3345,91,False
5848,91,False
174,91,False
8191,91,False
3916,90,False
6953,90,False
2366,90,False
7670,90,False
2507,90,False
3623,90,False
8134,90,False
7961,90,False
7923,89,False
7821,89,False
5740,89,False
7582,89,False
8065,89,False
2219,89,False
2360,89,False
4344,89,False
1057,89,False
954,89,False
6257,89,False
6482,89,False
