file,top_codes,top_counts
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+229[0100].png,6702,5999,2308,5603,2967,5701,1836,1389,1372,2801,6,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+22[0100].png,3026,3088,145,2870,6192,982,7189,7589,1357,1001,9,6,5,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+230[0100].png,1389,2308,7134,5392,2766,5603,2083,1836,4215,8110,7,6,6,6,6,6,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+231[0100].png,7134,2766,5780,145,5999,1836,2308,3841,6541,7604,9,6,6,6,6,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+232[0100].png,3088,6702,131,2308,3182,1836,6657,7134,4080,2751,15,8,6,6,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+233[0100].png,5937,840,6192,6702,4711,4430,5541,335,7089,2278,6,6,5,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+234[0100].png,8081,1842,3088,2967,6226,2194,3500,7651,6192,5671,6,6,6,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+235[0100].png,6702,3088,2308,4711,6521,3836,1463,735,4376,468,8,7,7,6,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+236[0100].png,4711,4430,1682,1836,6192,6754,131,3088,8110,7189,7,7,6,6,6,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+237[0100].png,3026,3209,2717,6807,2756,1357,1373,267,6054,7450,6,5,5,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+23[0100].png,5780,7694,335,34,7189,5392,2194,7733,982,4311,5,5,5,5,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+251[0100].png,5392,958,3088,1476,2977,5999,5843,3477,1569,1297,6,6,5,5,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+252[0100].png,8081,5392,254,3088,131,3230,1977,3247,4322,237,7,6,6,6,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+253[0100].png,3088,5834,6388,6702,237,7134,3209,7694,2870,3526,6,5,5,5,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+254[0100].png,2308,3889,1631,8081,5780,3586,3637,7880,1297,7134,9,6,5,5,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+256[0100].png,958,3836,1297,6807,131,3026,4965,2308,2609,915,6,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+258[0100].png,4080,7957,5023,1857,632,3088,7604,4947,7851,4194,5,5,5,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+259[0100].png,2308,1842,1389,131,7134,3637,3836,468,2812,7916,8,7,7,6,6,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+260[0100].png,7134,4100,2766,5834,5912,8081,958,2870,5879,2977,7,6,6,6,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+261[0100].png,4430,1977,1476,237,7089,8013,1384,5735,4160,2336,5,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+262[0100].png,3088,6814,2308,7189,4817,7134,5735,2336,8082,7089,7,6,6,5,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+263[0100].png,8148,3088,7024,6192,5392,1977,5834,2308,5780,3044,7,7,6,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+264[0100].png,4430,7880,7189,1297,3836,6892,4376,1842,2308,3088,7,7,6,6,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+265[0100].png,1977,1842,4817,7032,267,8081,2194,2319,4425,6276,6,6,6,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+266[0100].png,3088,2308,2194,7134,7089,6702,3189,5946,1836,5344,8,7,6,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+281[0100].png,4311,958,5797,1297,3189,3088,4376,2686,7674,1235,6,6,6,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+282[0100].png,131,3088,1652,2903,6724,2308,6226,5097,7189,1842,7,6,6,6,6,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+283[0100].png,3088,3836,3526,131,2308,8081,1312,5392,5797,5806,12,8,8,7,6,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+284[0100].png,1357,2870,237,3088,4947,7957,2308,7880,3044,840,7,6,6,6,6,6,6,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+285[0100].png,2308,6702,7337,773,5806,4711,2766,131,1063,7032,8,7,6,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+286[0100].png,3088,8081,7189,3526,3114,2458,2299,7540,6702,3230,7,7,6,5,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+287[0100].png,2308,7189,2766,1389,3088,2751,7134,7024,3209,1877,8,7,6,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+288[0100].png,7024,2308,6388,7134,8148,7589,4080,4160,5912,3346,6,5,5,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+289[0100].png,2194,2308,2180,5780,2766,4582,1472,4160,515,5098,6,5,5,5,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+290[0100].png,3088,4430,2319,3000,4278,2766,7189,7175,1312,2588,7,6,5,5,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+291[0100].png,4711,1842,267,4100,6388,6192,1351,3209,131,130,6,5,5,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+292[0100].png,836,4691,7695,1373,5797,2308,5392,4430,4947,3088,7,5,5,5,5,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+293[0100].png,5392,5780,4311,3526,1682,7694,4711,5611,3728,1833,6,6,6,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+294[0100].png,3088,4711,4436,7400,6571,7165,7032,1842,3026,5213,7,7,5,5,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+295[0100].png,7134,5834,594,3088,4711,7501,2336,3209,131,6814,9,8,6,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+29[0100].png,7948,5780,5213,958,1569,2083,6137,2686,1476,982,8,5,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+312[0100].png,7948,3088,7134,7501,7165,7695,4725,2308,2876,5428,7,7,6,5,5,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+313[0100].png,6795,5834,2308,7134,3088,1682,7089,1977,3209,840,8,7,7,7,7,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+314[0100].png,3088,2308,1682,131,5780,4593,7880,237,1297,4080,10,8,8,7,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+315[0100].png,3088,3836,3526,3026,4080,6979,7134,2751,5023,4436,11,8,7,6,6,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+316[0100].png,2308,7134,1297,3088,4950,5834,2021,5780,5999,2756,8,6,5,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+317[0100].png,1836,6814,6193,131,4430,7694,2326,7589,3209,2812,6,6,5,5,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+318[0100].png,2308,6192,7694,7134,34,6979,6509,6217,8110,6633,11,7,5,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+319[0100].png,2308,131,7189,1654,1357,3000,7134,6045,515,5098,9,8,7,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+320[0100].png,2666,335,4725,7357,5611,516,7129,4711,5007,4693,5,4,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+321[0100].png,44,6902,7189,5810,3088,7165,5913,4436,1842,3268,5,5,5,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+322[0100].png,3526,6702,6226,7134,4711,7189,8148,8144,7880,2308,8,5,5,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+323[0100].png,6807,4376,958,2308,3044,7612,3477,7694,6720,1109,5,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+324[0100].png,131,3088,3230,958,3889,7501,5603,1767,7733,2326,8,7,7,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+341[0100].png,7948,6226,3127,4980,6321,3526,778,2977,6724,4322,7,6,5,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+342[0100].png,1001,7134,2308,3230,131,7189,5834,4725,1682,6795,6,6,6,6,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+343[0100].png,131,3088,3908,7134,7957,7189,5428,5912,2903,6702,8,8,7,7,6,6,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+344[0100].png,4100,6192,2967,4112,7880,3088,6208,1977,4691,2751,7,7,6,6,5,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+345[0100].png,3088,7880,7189,7134,131,7694,5097,6595,4911,4150,12,7,6,6,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+346[0100].png,3088,2308,6702,2278,7134,237,7442,5065,1682,4430,8,7,6,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+347[0100].png,2308,3024,7134,5834,4376,2083,6702,4833,2990,2776,8,7,6,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+371[0100].png,7948,958,3849,2320,6045,2666,5780,7028,4843,2588,12,7,6,6,6,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+372[0100].png,1389,5780,2308,5834,7134,8081,1297,6960,6045,7769,8,7,7,7,6,6,6,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+373[0100].png,131,7880,3823,1357,6702,2493,7134,2308,2812,44,7,6,6,6,5,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+374[0100].png,7134,3088,131,7189,1836,5428,1682,4691,4112,4080,9,6,6,6,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+375[0100].png,2308,7134,6979,5834,3088,2278,6808,1977,4205,3209,7,7,6,6,6,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+376[0100].png,3088,840,817,1312,8126,4160,1389,2967,5065,4711,6,5,5,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+387[0100].png,4817,794,34,693,3088,3230,4430,6354,3026,4376,5,5,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+401[0100].png,7948,3889,4436,8101,601,3836,6045,2903,1911,778,9,6,6,5,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+402[0100].png,7589,7694,6192,3088,3836,2308,840,335,9,7134,9,8,8,7,6,6,6,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+403[0100].png,2308,7134,3889,6702,5392,5098,6192,7694,5834,1836,10,8,7,6,6,6,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+404[0100].png,2308,5603,2870,2903,7134,5499,8148,3088,4376,3836,15,6,6,6,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+415[0100].png,1842,1977,6045,6809,1476,267,697,6905,6807,4160,9,6,6,6,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+416[0100].png,2308,7134,1297,5797,3349,6902,5499,22,7175,2666,7,5,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+417[0100].png,3088,7895,4711,3469,1682,8110,4322,3026,7134,3619,6,6,6,5,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+431[0100].png,8013,7249,3000,6217,3044,7880,3088,1813,5561,7134,7,7,5,5,5,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+432[0100].png,7134,2308,2766,840,1836,3209,3088,5912,5023,2018,13,10,7,7,6,6,6,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+433[0100].png,2308,3526,5047,3088,4593,7880,5834,7134,958,840,11,6,6,6,5,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+434[0100].png,2308,131,3088,8081,3637,267,7880,5780,3176,5834,8,8,7,7,6,6,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+446[0100].png,7647,2756,5810,2666,267,6809,3000,2493,254,4711,7,6,6,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+447[0100].png,1297,4322,2756,4311,7694,4492,2876,3026,8013,2140,6,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+461[0100].png,2308,2226,7589,7189,371,5561,7916,553,2477,8013,13,8,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+462[0100].png,4080,6702,3088,3908,7134,8148,3209,3438,3230,693,6,6,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+463[0100].png,7134,3088,4100,8148,3526,5717,1836,5735,7189,1977,9,9,6,6,6,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+464[0100].png,2308,335,5999,2977,7880,3000,4080,1877,2249,8081,7,7,6,6,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+477[0100].png,773,5834,3088,1842,237,3209,1679,2235,3836,6724,5,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+478[0100].png,6702,4693,982,7649,7357,3026,1682,7189,2997,3619,6,5,5,5,5,5,5,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+479[0100].png,3836,516,4430,958,1357,2223,5235,150,7880,3088,6,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+491[0100].png,3526,958,6321,2801,7134,131,237,1001,2308,8190,12,8,7,7,7,6,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+492[0100].png,7134,3088,7880,2308,267,1682,6702,5797,4430,3209,11,8,6,6,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+493[0100].png,2308,7134,3088,7948,5860,6720,131,4100,2751,5999,8,7,7,6,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+494[0100].png,3088,7134,7880,4711,1836,7694,389,4377,5702,2815,6,6,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+508[0100].png,6702,4711,7824,8144,7694,5780,5834,2977,1373,958,8,7,6,5,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+509[0100].png,7694,7175,267,4711,7189,1351,2308,7212,1367,2278,6,5,5,5,5,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+520[0100].png,2308,7134,131,7589,5023,2766,3526,5392,2776,5428,8,7,7,5,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+521[0100].png,7134,2308,1682,3088,2493,8081,2703,321,2400,3526,10,7,7,7,6,5,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+522[0100].png,7134,7880,2308,1836,6192,5912,6795,2812,2493,5023,8,7,6,6,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+523[0100].png,2308,1476,5344,1682,5098,6808,7591,7937,5392,1977,7,5,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+538[0100].png,3526,3088,5203,4436,7400,7612,145,4143,6724,4817,9,6,5,5,5,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+549[0100].png,7134,2308,4250,2903,3209,1877,1413,6702,7880,1813,8,7,5,5,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+550[0100].png,7134,5717,2194,2967,2903,5023,7880,5098,2308,5834,7,6,6,6,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+551[0100].png,1682,3088,6702,6321,131,5023,6388,7134,6979,2083,8,8,7,6,6,6,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+577[0100].png,7134,4100,6192,4430,1836,958,1384,3088,237,3526,9,8,7,7,6,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+578[0100].png,1842,7589,3088,131,7880,1836,840,2083,4001,2308,7,7,6,6,5,5,5,5,5,5
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+579[0100].png,5797,840,6192,5735,7134,2756,4430,1977,3526,7589,6,5,5,5,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+596[0100].png,2320,6226,958,4843,7948,2943,3088,7819,7134,6634,7,6,6,5,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+59[0100].png,3823,3296,7880,3722,5611,6727,2766,3870,3527,3526,6,5,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+71[0100].png,7948,7895,2308,6960,958,3836,7189,3088,6702,7733,6,6,5,5,5,5,5,5,5,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+72[0100].png,3836,4711,958,131,840,2308,7733,2756,4725,6702,6,6,5,5,5,5,5,5,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+79[0100].png,2308,3026,8148,840,3526,4911,5611,915,7165,2756,5,4,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+84[0100].png,3088,7134,5098,553,162,516,3836,6905,2198,7895,5,4,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+88[0100].png,7134,2308,3000,4642,6321,5603,1767,3026,5094,7733,5,5,4,4,4,4,4,4,4,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+89[0100].png,3088,5780,4691,4311,7134,4199,6830,4990,215,4259,7,5,5,5,5,4,4,4,4,4
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+415[0100].png,7835,6588,1842,5018,8148,3526,901,7957,1624,935,7,5,5,5,4,4,4,4,4,4
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+416[0100].png,4322,6321,4377,4430,2083,5741,2756,6995,3346,1716,6,5,5,4,4,4,4,4,4,4
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+435[0100].png,7835,5428,794,7694,7249,3000,7549,5937,8066,145,7,7,6,6,5,4,4,4,4,4
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+448[0100].png,3526,6173,4311,6321,3209,7549,5763,2919,3836,1476,6,5,4,4,4,4,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+102[0100].png,3088,6702,1842,3209,5097,6724,2308,2967,7400,6674,10,7,6,6,5,5,5,5,5,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+112[0100].png,4430,1842,5603,7134,4160,3836,34,3189,3088,3637,9,6,5,5,5,5,5,5,5,5
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+120[0100].png,6137,5203,3836,3209,1842,2540,2801,2903,4833,2083,4,4,4,4,4,4,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+121[0100].png,6814,2308,4430,6657,8081,6678,1312,8148,3209,5780,7,6,5,5,5,5,5,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+122[0100].png,5603,4100,3477,1836,9,5555,4998,2308,1842,6126,6,5,5,5,5,4,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+48[0100].png,6702,7189,7895,5203,1297,3836,5780,6724,1842,2977,8,7,6,6,5,5,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+58[0100].png,8081,5717,7694,5392,4711,8110,1001,2540,594,1417,6,6,6,5,5,5,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+63[0100].png,2903,4711,3908,4947,2194,4430,2336,2666,898,840,6,5,5,4,4,4,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+68[0100].png,3836,2666,4817,5392,7134,3675,5797,6388,3526,7880,11,7,6,5,5,5,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+69[0100].png,7694,1312,7189,4725,6782,1842,4817,6960,7166,6702,6,6,5,5,5,5,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+73[0100].png,4376,7694,5392,131,3088,5101,3628,7695,7078,6702,7,6,6,6,5,5,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+78[0100].png,4817,131,3088,4685,5023,7869,3044,7164,237,1842,5,5,5,4,4,4,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+79[0100].png,4711,7189,1297,2226,7694,6966,3088,4080,2666,5392,6,5,5,4,4,4,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+83[0100].png,3526,3088,1842,7189,4199,5701,2326,6702,2963,2336,7,7,6,5,4,4,4,4,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+93[0100].png,2903,1977,5780,2967,5428,7212,3088,3526,7591,3230,6,6,5,5,5,5,5,5,4,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500+94[0100].png,2870,1389,131,5392,8041,3637,2685,7612,2278,840,6,5,5,5,5,4,4,4,4,4
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+60[0100].png,131,3209,3836,8110,6292,7089,2021,7694,4430,4811,5,4,4,4,4,4,4,4,4,3
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+69[0100].png,3088,4691,5810,3836,5780,5717,4322,1992,2870,4250,6,5,5,5,5,4,4,4,4,4
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+70[0100].png,5097,4711,4430,2083,1312,3088,1508,4112,3836,131,6,6,6,6,6,6,5,5,5,5
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+79[0100].png,6902,6782,3088,5780,4430,254,2083,4654,982,4711,5,5,5,5,5,4,4,4,4,4
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+80[0100].png,3209,331,1357,5999,5527,1312,915,7189,2102,1297,7,6,5,4,4,4,4,4,4,4
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+87[0100].png,335,5834,4160,1869,8041,3088,2651,371,6428,781,7,6,5,5,5,5,4,4,4,4
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+88[0100].png,145,4250,8082,331,8190,5913,6902,131,2000,6809,6,6,5,5,5,5,5,5,4,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+100[0100].png,3088,2308,4833,335,1836,1682,1297,4711,1357,3114,7,6,5,5,5,5,5,5,4,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+101[0100].png,3088,3526,1357,5392,1977,1842,1624,2336,335,1320,8,6,5,5,5,5,4,4,4,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+114[0100].png,3088,2870,4622,6657,3836,1157,1652,5392,168,5097,7,6,6,6,5,5,5,5,5,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+122[0100].png,3088,5716,5834,7024,5007,3189,7134,1977,2476,2062,7,7,6,5,5,5,5,4,4,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+125[0100].png,2308,3088,1297,5392,3526,2766,8148,5344,5780,7134,7,7,6,6,6,6,5,5,5,5
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+126[0100].png,3088,6655,8081,1716,1373,5392,215,145,3044,5834,9,5,5,4,4,4,4,4,4,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+134[0100].png,3088,6795,5780,5428,3618,7134,2308,7032,1842,7957,8,6,6,5,5,5,5,5,5,5
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+136[0100].png,3088,7134,4430,7400,3114,6702,5741,4160,335,1357,12,6,5,5,5,5,5,5,4,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+137[0100].png,3088,8148,1813,1682,3189,1836,7091,1967,6833,7649,9,7,5,5,5,4,4,4,4,4
